,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000227525,17.7262429732675,7.64922048553867,1.52442606879169,5.01777071524479,5.22745114175491e-07,1.2909370069011e-05
ENSG00000285879,67.7710137493459,6.45533539571764,1.28658360868663,5.01742393742089,5.23689242562227e-07,1.29224863647709e-05
ENSG00000228376,34.8801598991368,-8.54061174445042,1.70288846387918,-5.01536766829396,5.29321460274277e-07,1.30511734992292e-05
ENSG00000145386,1958.37128410171,4.03500950545989,0.804683453990266,5.01440595733773,5.31975635424413e-07,1.31062879187358e-05
ENSG00000260517,34.0078269901699,-8.50585709546149,1.69687850887199,-5.01264943305565,5.36856534060325e-07,1.32161322535118e-05
ENSG00000123560,314504.308335602,-5.79005368664616,1.15541309100052,-5.0112412017353,5.40800780029859e-07,1.33027638414735e-05
ENSG00000130699,603.072250122351,-2.85939499762958,0.57080708580351,-5.00938945704307,5.46029785339498e-07,1.34208373554498e-05
ENSG00000189275,90.8794142734053,-7.3483547336967,1.4675769377431,-5.00713423924288,5.52463985208268e-07,1.35683246728269e-05
ENSG00000138182,1399.71299944821,3.92620962323491,0.784152917135272,5.00694384658855,5.53010514439616e-07,1.35710948912166e-05
ENSG00000234424,18.8403527197987,-7.6534100189377,1.52904824890202,-5.00534239153895,5.57628229163742e-07,1.36736909579188e-05
ENSG00000205045,18.5979477899454,-7.635001051592,1.52569289745658,-5.0042843250565,5.60699480625133e-07,1.37382349641972e-05
ENSG00000112893,6721.99238336191,-4.23887237691695,0.84707548395838,-5.00412590989969,5.61160713913394e-07,1.37387774472897e-05
ENSG00000160216,4872.50986519905,-2.50291103564363,0.500313950109815,-5.00268088685966,5.6538488808352e-07,1.38313743262277e-05
ENSG00000273820,224.719129140993,-3.78748007160318,0.757224251933356,-5.001794464365,5.67991281738286e-07,1.38842806361791e-05
ENSG00000088808,1579.38979047441,-3.50606302736173,0.701039874459522,-5.00123196282492,5.69651237416344e-07,1.39139871721467e-05
ENSG00000226266,68.4112580238527,3.55232004149999,0.710316306380778,5.00103969117626,5.7021970749012e-07,1.39170081338989e-05
ENSG00000225972,199.518438493878,-4.55073766462339,0.910106153848474,-5.00022733104281,5.72627572787269e-07,1.39648824044746e-05
ENSG00000184545,2221.5067180181,-4.17853381933075,0.835783869524206,-4.9995387225043,5.74676307133558e-07,1.40039306650326e-05
ENSG00000167889,2618.42337878853,-4.76612256245663,0.953353018711644,-4.99932603024381,5.75310531982025e-07,1.40084756694051e-05
ENSG00000137804,32.5938485600963,6.10488959300983,1.22123226586877,4.99895864499361,5.76407623968922e-07,1.40242753859748e-05
ENSG00000177103,1318.30778881135,-3.8998322755652,0.780500719027592,-4.99657742842814,5.8356750750474e-07,1.4187446575226e-05
ENSG00000289441,28.7831261322118,-8.26406895575494,1.65431982846345,-4.99544816761985,5.86992885420998e-07,1.42596431614422e-05
ENSG00000226040,19.25642912084,-7.68427472840746,1.53831936569153,-4.99524019510284,5.87625836696054e-07,1.42639447667827e-05
ENSG00000289950,51.1780319980292,-9.09541758530927,1.82115406856791,-4.9943152763904,5.90448746844591e-07,1.43213572403259e-05
ENSG00000275023,5655.29498167175,-3.09780679904793,0.620342048450678,-4.99370759532551,5.92310538656924e-07,1.43553868660236e-05
ENSG00000273759,44.0015283211205,-4.29066655990642,0.859354161995482,-4.99289670040485,5.94803745798109e-07,1.44046551101216e-05
ENSG00000182704,1358.77189526111,3.53388084978252,0.708067332821261,4.99088248528841,6.01040575509664e-07,1.45444381802953e-05
ENSG00000198492,9069.66957773728,2.76999550365953,0.55516442731027,4.98950467175994,6.05343104397985e-07,1.46372336889556e-05
ENSG00000141338,4266.20794666789,-5.04057619252277,1.0105588656255,-4.98790952608469,6.1036138589058e-07,1.47471794618767e-05
ENSG00000102882,5259.20822746723,-3.41146082253126,0.683988168611889,-4.9876020947184,6.11333153946619e-07,1.47501859261284e-05
ENSG00000100429,49.693060304273,-4.99394284219978,1.00127736196296,-4.98757190755756,6.11428653718191e-07,1.47501859261284e-05
ENSG00000099954,1260.29676485545,-3.68219948000404,0.738536262265254,-4.98580728955667,6.17036237692402e-07,1.48632161069833e-05
ENSG00000281969,33.2978779274841,-8.47530904958705,1.69988998384017,-4.98579856941138,6.17064071174255e-07,1.48632161069833e-05
ENSG00000289089,42.1111093906799,8.89606624315715,1.78441062482893,4.98543671471919,6.18220128256918e-07,1.48681703251581e-05
ENSG00000161896,650.201201086413,-5.52040419089414,1.10729675218959,-4.98547853588298,6.1808641095793e-07,1.48681703251581e-05
ENSG00000232837,21.9345315385741,-7.87105507920645,1.57928925790684,-4.98392238141262,6.23080824394741e-07,1.49735606102051e-05
ENSG00000230562,35.6922015372616,5.21866580069433,1.04765203619247,4.98129686232538,6.31595620349896e-07,1.51665351996377e-05
ENSG00000155660,9428.71218245217,3.25112745696472,0.652859135564619,4.97982992020631,6.36401766446829e-07,1.52585248048696e-05
ENSG00000107902,8725.7719917078,-4.96883045088715,0.997768259578656,-4.97994439408748,6.36025450959274e-07,1.52585248048696e-05
ENSG00000265203,67.0546508436014,-5.24914148073013,1.05426545262039,-4.97895617055771,6.39281163813053e-07,1.53158256772945e-05
ENSG00000126562,61.9580359343559,-3.67008070595985,0.737188256427802,-4.97848503955283,6.40838958115506e-07,1.53414002758042e-05
ENSG00000204380,50.1379746176622,-5.20639005761382,1.04613751388717,-4.97677407463216,6.46527088381492e-07,1.54589405782206e-05
ENSG00000160352,1297.70188390268,2.71988601331874,0.546534885723733,4.97660091673199,6.47105458447349e-07,1.54589405782206e-05
ENSG00000117906,14464.9031079106,2.88113863833398,0.578941418623609,4.97656333724348,6.4723104469523e-07,1.54589405782206e-05
ENSG00000158352,2291.2615366472,-5.78563549466337,1.16269494545615,-4.97605628825844,6.48927841296135e-07,1.54876454815521e-05
ENSG00000184254,87.6781981272544,-4.8397526646862,0.972806795548659,-4.97503994301006,6.52341872639326e-07,1.55572597965029e-05
ENSG00000278727,63.5519088537447,-6.80808531412201,1.36871640806042,-4.97406568229104,6.55630781870212e-07,1.56237863929452e-05
ENSG00000278195,87.8647310218956,-5.76776902110658,1.15962328113329,-4.97382996266667,6.5642892173908e-07,1.56309014705434e-05
ENSG00000144057,3515.68593194934,3.80163960084523,0.764924287700856,4.96995540862204,6.69683011609357e-07,1.59343815591218e-05
ENSG00000287616,41.3575303689601,-4.66899381159621,0.939588427967521,-4.96919041637836,6.7233021228436e-07,1.59852127752016e-05
ENSG00000138207,691.594361644976,-6.04979586321511,1.21766585812804,-4.96835467861084,6.75233747951757e-07,1.60420567499336e-05
ENSG00000007047,1524.71258144438,-3.24608748934941,0.653650689628993,-4.96608898430424,6.8316617586128e-07,1.621819914759e-05
ENSG00000276649,233.208699875609,-4.38135920292105,0.882448423457704,-4.96500315083972,6.86999546026814e-07,1.62968376009348e-05
ENSG00000065911,1589.26800319893,3.42986902546507,0.690898398800765,4.96436094137504,6.89276514503388e-07,1.63384642896186e-05
ENSG00000278828,105.526728745625,5.32998687261516,1.07448131877465,4.96052074566874,7.03044520441468e-07,1.66522028766791e-05
ENSG00000083067,597.978548138089,-3.14963801615606,0.635075234409366,-4.95947227273835,7.0684935440614e-07,1.67296591906306e-05
ENSG00000250473,16.8079251793028,7.57374438914372,1.52718957564112,4.95926930745598,7.07588189590323e-07,1.67344874256172e-05
ENSG00000280433,440.452507194841,-3.00324528625827,0.60562808015374,-4.95889372483504,7.0895735011903e-07,1.67542043261891e-05
ENSG00000250863,17.8655640331644,-7.57588012423286,1.52790183278894,-4.95835528281573,7.10924657008671e-07,1.67880162967127e-05
ENSG00000275549,20.500295861661,-7.77497721419176,1.56811800987455,-4.95815822867422,7.11645948062453e-07,1.67923756175913e-05
ENSG00000095627,20.2957308490017,-7.75885954393202,1.56498919294476,-4.95777196348084,7.1306186776867e-07,1.68131068429645e-05
ENSG00000278931,92.772999057856,6.1540647304794,1.24140622868339,4.95733353698918,7.14672282336439e-07,1.68383893388741e-05
ENSG00000289311,106.557671482874,4.10295955799761,0.82821529263716,4.95397705702002,7.27117835073817e-07,1.71187283232691e-05
ENSG00000221598,32.4056361647713,-7.47019855329066,1.50797671402788,-4.95378906305349,7.27821041456605e-07,1.7122400425666e-05
ENSG00000136108,5445.33777158326,4.41962665224567,0.892239177053453,4.95341021321337,7.29240150593005e-07,1.71428963725804e-05
ENSG00000203709,404.285153471346,-2.82267840230258,0.569872847479492,-4.95317229937712,7.30132698957008e-07,1.71509925057551e-05
ENSG00000184922,1067.96270379678,-4.49996508531454,0.908801267234309,-4.95153918414855,7.36287900460048e-07,1.72826047393056e-05
ENSG00000269888,16.6992559824875,7.56480004413244,1.52813698052511,4.9503415862189,7.4083337934334e-07,1.73762635729189e-05
ENSG00000158315,419.31752585313,-4.32932398267876,0.874946498758209,-4.94810138542558,7.49408739234901e-07,1.75642322411392e-05
ENSG00000196104,6111.27267096602,-5.11485150743479,1.0340730435609,-4.94631548446661,7.56313490076102e-07,1.76995458421774e-05
ENSG00000061936,3984.5061388258,-2.66495137812827,0.538760186244916,-4.94645195797153,7.55783693159231e-07,1.76995458421774e-05
ENSG00000143621,15678.4797409858,2.69282237772529,0.544435931377374,4.94607762370256,7.57237732649309e-07,1.77009288591776e-05
ENSG00000154027,6770.41437799705,-4.35765224867715,0.881044115499513,-4.94600914076426,7.57504034722707e-07,1.77009288591776e-05
ENSG00000124749,268.943389566021,-5.34992111890185,1.08220032167081,-4.94355898050566,7.6709128195624e-07,1.79063498238591e-05
ENSG00000242299,250.982585047265,2.883087464162,0.583211215889181,4.94347053968494,7.67439519121577e-07,1.79063498238591e-05
ENSG00000160584,6531.96585538757,-3.41272658518698,0.690504532650367,-4.94236666642563,7.71798870922265e-07,1.79946459555043e-05
ENSG00000185883,18.5927788227243,-7.63276656923018,1.54444187039816,-4.94208731032553,7.72905864124079e-07,1.80070376638707e-05
ENSG00000267980,44.4567057080872,-4.23811356563845,0.857914621197031,-4.94001787698302,7.81154087583458e-07,1.81856623857134e-05
ENSG00000166130,1002.76500101352,3.27329826193554,0.662812072809134,4.9385012678822,7.8725266707422e-07,1.83140139034091e-05
ENSG00000284377,42.7461046339003,-8.83571165205194,1.78956651509915,-4.93734744000975,7.9192312460595e-07,1.84089767056431e-05
ENSG00000214491,233.370711693706,-5.21322972194444,1.05595620922742,-4.93697529915433,7.93435157893041e-07,1.84304325577694e-05
ENSG00000163817,242.588635806526,-5.61778326568349,1.13856479430448,-4.93409184421099,8.05245442011722e-07,1.86908936462202e-05
ENSG00000288924,1008.80790964349,-3.56052736967135,0.721807646225951,-4.93279253591722,8.10622422487794e-07,1.88017531335957e-05
ENSG00000223944,22.7297055378724,-7.9221127910158,1.6060964408,-4.93252621061147,8.11728829970527e-07,1.88134691562576e-05
ENSG00000099331,6113.55526502321,-3.41552995589055,0.692546503158675,-4.93184203560694,8.14577801347145e-07,1.88527778610939e-05
ENSG00000105063,2475.66142071819,-2.44029434131996,0.494805086321604,-4.93182954011484,8.14629923238166e-07,1.88527778610939e-05
ENSG00000139651,948.593118768041,-2.83209735858091,0.574529935839192,-4.92941652282084,8.24755667070577e-07,1.90730081795797e-05
ENSG00000198944,2402.78140654884,-6.57287123926075,1.33351566828954,-4.92897938551526,8.2660294879848e-07,1.91016097968653e-05
ENSG00000278023,82.9517086967879,3.79289341486823,0.769698945205295,4.92776226146001,8.31767364140347e-07,1.92067668314298e-05
ENSG00000283294,104.288419258222,-7.62964435672875,1.5491586363603,-4.92502457634316,8.43497522096883e-07,1.94632698885615e-05
ENSG00000225194,260.465375500159,-5.30930100048776,1.07839415774759,-4.92333991457925,8.5079479987312e-07,1.96064172888292e-05
ENSG00000235711,30.5845363786946,-8.35078748980753,1.69617574608438,-4.92330320669028,8.50954478514175e-07,1.96064172888292e-05
ENSG00000136872,70.9528214439378,-3.82465328860827,0.776892853876044,-4.92301257441931,8.52219742765725e-07,1.96211210679888e-05
ENSG00000125864,106.774347574746,-5.2180057108673,1.05996305571108,-4.92281847254271,8.53065771881224e-07,1.96261580414644e-05
ENSG00000149091,7955.66458477636,-4.52324498176852,0.918978812503549,-4.92203402322842,8.56493187112378e-07,1.96905329401611e-05
ENSG00000244738,26.1614910229243,-8.12725277926172,1.65126885689556,-4.92182284267215,8.57418140166023e-07,1.96973246605394e-05
ENSG00000283178,54.2414390266353,-9.17802543911299,1.86538255826623,-4.92018401182193,8.64628850948366e-07,1.98484021403693e-05
ENSG00000261221,565.526502038535,-6.35710609715676,1.29329992428452,-4.91541519317233,8.85944965125738e-07,2.03228240570522e-05
ENSG00000187653,421.663074150917,2.89772440936794,0.589669021514541,4.9141540485292,8.91666210821379e-07,2.04241171818376e-05
ENSG00000283390,25.8592328292995,4.70619592034575,0.957661259238582,4.91425947843767,8.91186563293949e-07,2.04241171818376e-05
ENSG00000085276,198.65465572225,-4.95453158801483,1.00833576031788,-4.91357321935394,8.94313121134857e-07,2.04697609708768e-05
ENSG00000198554,1464.97335881113,3.69845585076929,0.75287118906677,4.91246830065811,8.99369272742095e-07,2.05704423792598e-05
ENSG00000100934,5769.79435326587,3.08486886585126,0.628009521159874,4.91213709651058,9.0089023025006e-07,2.05901785349117e-05
ENSG00000076003,3315.35454883413,3.03728889759405,0.618480659504798,4.91088743183324,9.06651279425042e-07,2.07067240014089e-05
ENSG00000261572,33.9464074383363,-6.78598601781866,1.38201558522786,-4.91020947256526,9.09791548621811e-07,2.07496438089146e-05
ENSG00000148660,4419.08009871657,-3.84828970080524,0.783734534024349,-4.9101953961948,9.09856860424775e-07,2.07496438089146e-05
ENSG00000149654,540.24325844992,-6.81419731752739,1.38793518331362,-4.90959332932168,9.12654571116562e-07,2.07899782515235e-05
ENSG00000187954,985.90913677801,-3.13467120684054,0.638487167056419,-4.90952891236975,9.12954396675935e-07,2.07899782515235e-05
ENSG00000284708,125.467979429838,-5.96028474182092,1.21411943756434,-4.90914201470813,9.14757189337873e-07,2.08158819615947e-05
ENSG00000257585,99.0837414091303,-4.80396305027887,0.97866233475311,-4.908703318485,9.1680548986289e-07,2.08473306484884e-05
ENSG00000233762,339.87679036214,2.9919710385063,0.609555699191199,4.90844568015073,9.18010477104284e-07,2.08595714002294e-05
ENSG00000237476,41.1402842846562,-5.40150493286995,1.10050232738034,-4.90821763705655,9.19078318006648e-07,2.08686803280914e-05
ENSG00000144410,37.4087907190314,-6.39367068186546,1.30280628242865,-4.90761425401371,9.21909507774539e-07,2.09177857786494e-05
ENSG00000229393,47.5155084351349,-7.10610743561303,1.44805356621642,-4.90735122056321,9.23146337950304e-07,2.09306708464689e-05
ENSG00000196361,5751.69455864313,-3.21160684245915,0.654731040681855,-4.90523076332915,9.33175626034197e-07,2.11427459543693e-05
ENSG00000257337,1256.57855977004,-3.90012367501947,0.795506871231879,-4.90269011627762,9.45330499529489e-07,2.14026382053388e-05
ENSG00000120645,1799.39687880079,-6.79517191964745,1.38617559407549,-4.90210038951052,9.48173568167897e-07,2.14359846635877e-05
ENSG00000241186,18.8064075411208,-7.6512775618774,1.56078615529987,-4.90219466382145,9.47718520234639e-07,2.14359846635877e-05
ENSG00000105707,647.052676225335,-7.49560896925087,1.52927443034868,-4.90141522051201,9.51487101553925e-07,2.14953645635529e-05
ENSG00000174938,3451.74732259741,-3.92526954417953,0.800934959552709,-4.90085929870215,9.54183774197057e-07,2.15407331247126e-05
ENSG00000119969,2066.93293976627,4.37027644856047,0.89238167331194,4.8973175707888,9.71537586307912e-07,2.19166831564443e-05
ENSG00000162599,26258.021633607,3.74198053156217,0.764300446784795,4.89595491838801,9.78294936448578e-07,2.20532206531265e-05
ENSG00000104064,2191.4490602748,3.26268434300941,0.666560713915422,4.8948044415102,9.84035319255275e-07,2.21666530627633e-05
ENSG00000127083,442.67032012211,-4.56481917730419,0.932900228579613,-4.89314831046226,9.92355663519715e-07,2.23379973783226e-05
ENSG00000198901,124.910809615044,3.50419285121734,0.716202189034082,4.89274244741325,9.9440501343451e-07,2.23680362799082e-05
ENSG00000207554,41.1857451678778,-4.15018237230089,0.848318077806509,-4.89224794434652,9.96907445016344e-07,2.24082162694802e-05
ENSG00000263680,24.0769040146704,8.08712320037294,1.65405239972475,4.88927872038316,1.01206115317528e-06,2.27161990112636e-05
ENSG00000262903,42.7418398929071,-3.72466777811877,0.761798566241681,-4.88930793936034,1.01191095689486e-06,2.27161990112636e-05
ENSG00000154920,383.270650732878,3.21555542281836,0.657781285867357,4.88848724022043,1.0161378250668e-06,2.27913522641686e-05
ENSG00000184611,607.638737931038,5.77513915827631,1.18147672660097,4.88806848941577,1.01830107103451e-06,2.28235116128931e-05
ENSG00000086666,6244.0245517221,2.46933365951348,0.505241634201038,4.88743106735127,1.02160247355242e-06,2.28811165318409e-05
ENSG00000234975,201.210155852076,2.98703273599093,0.611213921186133,4.8870495786389,1.02358324490435e-06,2.29090816522261e-05
ENSG00000196872,1898.69417036426,-4.41506933240826,0.903540586824294,-4.88640952801695,1.02691483175838e-06,2.29672181350163e-05
ENSG00000090539,1625.37648475842,-4.66169054002924,0.954065254523966,-4.88613385502148,1.02835297640266e-06,2.29687119045852e-05
ENSG00000125337,107.557238092217,-6.65517831469382,1.3620592006014,-4.88611531110784,1.02844978677247e-06,2.29687119045852e-05
ENSG00000183230,2268.38293257527,-4.67812270987076,0.957499481452924,-4.88577048916215,1.03025156343405e-06,2.2992540062973e-05
ENSG00000092445,6433.69490587576,-2.64020276947034,0.540762802870123,-4.88236756570043,1.04819635669441e-06,2.33763476868221e-05
ENSG00000196218,1442.81333086944,-5.01094674632971,1.02684609741288,-4.87993941736226,1.0611843335845e-06,2.36491428871264e-05
ENSG00000279092,56.5415416014789,4.88896416296552,1.00228419797412,4.87782225126107,1.07263517045266e-06,2.38873180414898e-05
ENSG00000289845,26.6439732252596,-8.15430306587762,1.6722450947488,-4.87626071769254,1.0811569321784e-06,2.40599710177311e-05
ENSG00000259024,52.2286139635741,-4.62867616947567,0.949465673696919,-4.87503266068911,1.08790454351196e-06,2.41929248485755e-05
ENSG00000259070,536.432096026098,-5.70553767797195,1.1707471567038,-4.87341578862827,1.0968503443702e-06,2.43227146881638e-05
ENSG00000146469,109.037799939193,-6.26768380063524,1.28604660395957,-4.87360549869487,1.09579706563393e-06,2.43227146881638e-05
ENSG00000165959,4067.38119001775,-4.36601820125643,0.895860830044844,-4.87354514767419,1.09613203157342e-06,2.43227146881638e-05
ENSG00000169247,3802.90557674431,-5.61267868974454,1.15162759197823,-4.87369244088988,1.09531468401332e-06,2.43227146881638e-05
ENSG00000140455,2837.27837682795,2.78535644302431,0.571739134653093,4.87172606212157,1.10627486513599e-06,2.45143302090935e-05
ENSG00000286956,30.8464309545917,-8.36498843676954,1.71842382631198,-4.86782614899038,1.12832520951335e-06,2.49852565325288e-05
ENSG00000169991,675.796180026042,-4.55777083480188,0.936354253728584,-4.86757102523188,1.12978233838784e-06,2.49930214622716e-05
ENSG00000261786,927.903999840824,-6.50053142027457,1.33550103790728,-4.86748511289878,1.1302734305703e-06,2.49930214622716e-05
ENSG00000203760,283.288692836558,3.41563753616962,0.701763796789373,4.86721821757754,1.13180036854047e-06,2.50091113921348e-05
ENSG00000102218,1757.96339208742,3.6780119661925,0.755708940922432,4.86696897049154,1.13322813124419e-06,2.50229887074802e-05
ENSG00000230105,35.557518846351,5.74640795156991,1.18129665283333,4.86449185967572,1.14751229728619e-06,2.53205305146598e-05
ENSG00000140398,1633.72223675535,-2.98701468556331,0.614075559597159,-4.86424616462968,1.14893849527837e-06,2.53341343049789e-05
ENSG00000105963,1612.95779799696,-4.48872034886503,0.923217981716451,-4.86203739285882,1.1618366780465e-06,2.56004984643641e-05
ENSG00000178403,1800.96050431901,7.31528936494235,1.50487276368996,4.86106835172244,1.16753928659539e-06,2.5708048373176e-05
ENSG00000168374,14082.0764993016,2.58415468466245,0.531718052608065,4.86000930754039,1.17380234226241e-06,2.58277788235221e-05
ENSG00000123095,3651.90176608609,-3.30220543422837,0.679791598346761,-4.85767320787616,1.18773224618987e-06,2.61159200639738e-05
ENSG00000204118,54.203465775529,-5.21320557532714,1.07404599832513,-4.85380103222453,1.21117258348172e-06,2.65939501505681e-05
ENSG00000147130,2032.3600819579,-2.40556393095885,0.495596139469083,-4.85387947843149,1.21069332037629e-06,2.65939501505681e-05
ENSG00000259462,53.1886212236762,-6.23546997853527,1.28521465701545,-4.8516953526,1.2241055440916e-06,2.68590731900996e-05
ENSG00000272084,51.8846724831112,-3.47531752743005,0.716330986947617,-4.85155269108048,1.22498655166995e-06,2.68595684759644e-05
ENSG00000170142,668.968149650015,-3.59619642469732,0.741457905225665,-4.8501693748923,1.23356092811376e-06,2.70286329690137e-05
ENSG00000137975,64.4184280306019,-5.70383052161746,1.17604782772855,-4.84999877312301,1.23462238055431e-06,2.70329598776515e-05
ENSG00000178115,16.2381181103093,-7.43871871042678,1.53391553012216,-4.84949696665133,1.23774962263789e-06,2.70731453871319e-05
ENSG00000111110,2839.28186615529,-2.88132466618238,0.594157794827116,-4.84942668642557,1.23818821467563e-06,2.70731453871319e-05
ENSG00000103089,5382.84503108328,-6.60252320190584,1.36166327508653,-4.84886632599112,1.24169056236212e-06,2.71307653671428e-05
ENSG00000078814,1720.56341422747,-4.66537031424877,0.962381781020131,-4.84773341126995,1.24880060550622e-06,2.72670775615382e-05
ENSG00000168505,117.332127413016,4.7883834271239,0.987786554867172,4.84758919174375,1.24970851600484e-06,2.72678729130233e-05
ENSG00000169592,1458.34633142446,-4.01360980691353,0.828112202373823,-4.84669806266388,1.25533257299047e-06,2.7371498868501e-05
ENSG00000204588,107.070138011414,-7.24331955290873,1.49462311752925,-4.84625151849826,1.25815993316526e-06,2.74140432791142e-05
ENSG00000215915,110.420248028904,-4.65285093469311,0.960453644564703,-4.84443050533883,1.26975350250736e-06,2.76474024634326e-05
ENSG00000137825,1436.54042416077,-5.57595520642414,1.1512140950951,-4.84354320380651,1.27543971970072e-06,2.77519008273405e-05
ENSG00000166183,23.0462374638601,-7.94291747979673,1.64005940537525,-4.84306693633417,1.27850194462376e-06,2.77991989891125e-05
ENSG00000173085,880.052970207833,2.6870809951216,0.55487446133804,4.84268277304004,1.28097712517328e-06,2.78336758816298e-05
ENSG00000116574,8059.52435035367,-4.89883126305591,1.01185198961785,-4.84145044267401,1.28894822988183e-06,2.79874400865875e-05
ENSG00000213442,422.972426291245,3.57703226535752,0.738915041206462,4.84092495873021,1.29236171788546e-06,2.80420983293469e-05
ENSG00000283108,82.435843751207,3.55601321926305,0.734819057559705,4.83930456440852,1.30294246176959e-06,2.82520905657025e-05
ENSG00000123454,40.8173858867869,-7.0696993501172,1.46095246158487,-4.83910293867321,1.30426483850311e-06,2.82611790387283e-05
ENSG00000110880,19580.055311208,2.79105457420495,0.576955743758014,4.83755401415255,1.3144667086897e-06,2.84625251544581e-05
ENSG00000164649,2700.9353678268,3.9038842105064,0.8071299379155,4.83674812086465,1.31980497342428e-06,2.85583525680997e-05
ENSG00000187801,347.654698759691,3.06461231216409,0.633630963447607,4.83658862800743,1.32086392846036e-06,2.85615144834805e-05
ENSG00000184923,47.344664496476,-6.97202208857697,1.44158396350774,-4.83636213017539,1.322369168381e-06,2.85743155452163e-05
ENSG00000196470,3305.16197710942,3.39340208007014,0.701670761270217,4.83617426772514,1.32361890017139e-06,2.85815816200571e-05
ENSG00000267733,36.2049442939495,-8.59437822674124,1.77728483750475,-4.83567858419782,1.32692182910415e-06,2.86331428350618e-05
ENSG00000286794,38.4281151805558,-4.75203370037152,0.982781844038499,-4.83528845104038,1.32952700906027e-06,2.86695868962694e-05
ENSG00000214279,319.131712635773,-4.39661147718833,0.909493880339938,-4.83412980804777,1.337293075291e-06,2.88171921713361e-05
ENSG00000286292,38.868980853587,-5.69603852428778,1.1783347821245,-4.83397300215309,1.33834744816347e-06,2.88200642158202e-05
ENSG00000206262,31.4907147589828,-5.73915248636894,1.18731759506245,-4.83371299325105,1.3400975269279e-06,2.88379033838013e-05
ENSG00000091651,1193.24367866818,3.37487946252308,0.698383849312645,4.832413386771,1.34887801847067e-06,2.8993377766738e-05
ENSG00000260428,137.001674407636,-5.1600081299994,1.06780082945755,-4.83236947158086,1.34917568565216e-06,2.8993377766738e-05
ENSG00000237950,148.859154451078,-3.40001186107076,0.703668067699753,-4.83184049005547,1.35276621061745e-06,2.90505847385101e-05
ENSG00000196407,82.0468606672375,-5.075031020081,1.05069286810944,-4.83017556711196,1.36412715272055e-06,2.92744680942889e-05
ENSG00000291116,48.794319639379,-7.01245381831248,1.45271397229812,-4.82714006475695,1.385077108859e-06,2.97036858527e-05
ENSG00000121742,1705.36088847214,-6.31330811046641,1.3083376116425,-4.82544264896629,1.39692659759869e-06,2.99372851453872e-05
ENSG00000169676,32.4831274166592,-8.4385667070436,1.7488909498338,-4.82509598888687,1.39935855570869e-06,2.99688773782131e-05
ENSG00000290418,673.41912844541,-5.48831412710702,1.13770416946886,-4.82402567766739,1.40689293247733e-06,3.00302292584812e-05
ENSG00000101190,1601.54764886113,-3.30137277427379,0.684298021572401,-4.82446634390057,1.40378618277369e-06,3.00302292584812e-05
ENSG00000260032,16801.6615020167,-2.41820422820102,0.501268023961411,-4.82417411964659,1.40584566098831e-06,3.00302292584812e-05
ENSG00000147650,2644.37992214098,3.14044208409009,0.65100158614371,4.82401602535702,1.40696105636471e-06,3.00302292584812e-05
ENSG00000146083,1605.95303244188,-2.55086281386638,0.528785015976309,-4.82400736934017,1.40702215132901e-06,3.00302292584812e-05
ENSG00000288872,44.2540825416353,8.96813062130942,1.85962055473896,4.82255941861663,1.41727790686404e-06,3.02284992691676e-05
ENSG00000154118,3075.25536028344,-4.57769208111478,0.949545680899113,-4.82092875908847,1.42891384230829e-06,3.04559163569374e-05
ENSG00000165125,392.298295957283,-5.67006053137643,1.17635762928523,-4.82001424585618,1.43547970485856e-06,3.05750336863986e-05
ENSG00000059573,4798.69451714967,2.62194143885582,0.544008185762881,4.81967276867164,1.43793881409248e-06,3.06065765674419e-05
ENSG00000184363,27.1358480119724,-8.17837146326337,1.69705600759072,-4.81915235954649,1.44169427388942e-06,3.06656506701061e-05
ENSG00000189410,904.946986939722,-5.53831260129927,1.14939302216471,-4.81846722095867,1.44665286474872e-06,3.07502184002192e-05
ENSG00000276488,16.5976589207121,-7.47127468875675,1.55103880567847,-4.81694891282142,1.45769990428859e-06,3.09640002072544e-05
ENSG00000213213,128.665876499106,-2.9139437631419,0.605115105721268,-4.81551978390727,1.46817216110861e-06,3.11652908744418e-05
ENSG00000197993,223.305627562623,-4.93085231366848,1.0240625665711,-4.81499126579599,1.47206328632177e-06,3.12267038411674e-05
ENSG00000254211,29.5901177907956,-6.42662461884904,1.33532783976061,-4.81276913989987,1.48853207200071e-06,3.15546612471749e-05
ENSG00000141542,5834.58636510827,-2.85754916917182,0.593970106299761,-4.8109309523562,1.50228912924642e-06,3.18247288862499e-05
ENSG00000115085,103.197975256348,-6.17152981253351,1.28379925410884,-4.8072389766401,1.53029024656661e-06,3.23959753212602e-05
ENSG00000154639,15552.9096133103,3.94975019282718,0.821694362657247,4.80683618183071,1.53337535315146e-06,3.24393383534525e-05
ENSG00000130725,3282.97812722055,-2.77647516550774,0.57802547647535,-4.80337853348258,1.56010546031412e-06,3.29825268566003e-05
ENSG00000158806,781.731898501082,-4.92488405347645,1.02535991711713,-4.80307838375729,1.56244684764659e-06,3.30097227657084e-05
ENSG00000179938,15.6424958743145,-7.38462523819996,1.53778098641321,-4.80213066974132,1.56986190283025e-06,3.3144000727163e-05
ENSG00000179195,6641.92469098906,-3.09269599122748,0.644303047372665,-4.80006419935286,1.5861477566355e-06,3.34652576920892e-05
ENSG00000106078,6331.27580412265,-4.6782609648442,0.974894210059657,-4.79873704917985,1.59669254308658e-06,3.36650357012371e-05
